DEPTH	SP	GR	CALI	BitSize	LL8	ILM	ILD	RHOB	NPHI	DT	PHIX	RHOMAT	MBVI	MPHI
4322	-16.5	83.514	10.476	10	0.645	0.648	0.639	2.238	0.45672	40	0.3552434	2.865007	-999.25	-999.25
4322.5	-17.0942	86.3758	10.2467	10	0.6302	0.649	0.6432	2.2333	0.43513	40	0.3588798	2.867687	-999.25	-999.25
4323	-16.625	87.685	10.18	10	0.621	0.649	0.644	2.225	0.43278	40	0.3631952	2.866632	-999.25	-999.25
4323.5	-17.2917	89.8608	10.2575	10	0.6388	0.649	0.6448	2.2288	0.41718	40	0.3592758	2.861756	-999.25	-999.25
4324	-16.875	88.655	10.35	10	0.648	0.649	0.644	2.228	0.41323	40	0.3595483	2.861257	-999.25	-999.25
4324.5	-16.7917	86.2745	10.354	10	0.6647	0.6487	0.6405	2.2203	0.438053	40	0.3635069	2.860113	-999.25	-999.25
4325	-16.375	87.382	10.274	10	0.643	0.647	0.638	2.217	0.46307	40	0.3662791	2.862605	-999.25	-999.25
4325.5	-16.5213	89.3425	10.1975	10	0.623	0.6422	0.6373	2.221	0.505057	40	0.3673747	2.871981	-999.25	-999.25
4326	-16.938	92.82	10.175	10	0.618	0.638	0.634	2.221	0.50119	40	0.367289	2.871741	-999.25	-999.25
4326.5	-17.365	90.6742	10.1687	10	0.6243	0.6332	0.6285	2.2238	0.494252	40	0.3669645	2.875256	-999.25	-999.25
4327	-17.625	88.405	10.172	10	0.596	0.629	0.626	2.223	0.47781	40	0.3662672	2.87204	-999.25	-999.25
4327.5	-16.9275	83.8627	10.1798	10	0.5905	0.6245	0.6228	2.226	0.47505	40	0.3561707	2.848911	-999.25	-999.25
4328	-17.5	87.136	10.239	10	0.593	0.622	0.622	2.226	0.483	40	0.355631	2.847446	-999.25	-999.25
4328.5	-18.8233	87.7392	10.4185	10	0.616	0.6222	0.621	2.2242	0.475762	40	0.3660355	2.873286	-999.25	-999.25
4329	-20.125	87.73	10.521	10	0.626	0.623	0.621	2.23	0.47412	40	0.3558232	2.854177	-999.25	-999.25
4329.5	-20.5	90.1518	10.2908	10	0.629	0.6267	0.6233	2.2305	0.475407	40	0.355695	2.854604	-999.25	-999.25
4330	-19.875	89.546	10.32	10	0.639	0.63	0.625	2.233	0.48719	40	0.3549284	2.856394	-999.25	-999.25
4330.5	-17.8755	90.425	10.1932	10	0.6337	0.633	0.6265	2.2142	0.4747	40	0.366932	2.86	-999.25	-999.25
4331	-16.313	87.7	10.124	10	0.632	0.633	0.629	2.21	0.4614	40	0.3672742	2.854314	-999.25	-999.25
4331.5	-16.125	90.209	10.1757	10	0.6045	0.6328	0.6315	2.2053	0.452675	40	0.3682677	2.849634	-999.25	-999.25
4332	-16.125	91.854	10.144	10	0.607	0.632	0.634	2.212	0.4505	40	0.3673545	2.857698	-999.25	-999.25
4332.5	-17.6147	96.2925	10.1183	10	0.6028	0.6327	0.6397	2.2078	0.43615	40	0.3648523	2.844161	-999.25	-999.25
4333	-18.188	97.9	10.15	10	0.587	0.636	0.643	2.207	0.43125	40	0.3647545	2.842633	-999.25	-999.25
4333.5	-18.9167	96.5872	10.2983	10	0.5938	0.6458	0.652	2.2167	0.453927	40	0.3663687	2.862381	-999.25	-999.25
4334	-19.75	93.358	10.33	10	0.618	0.655	0.657	2.23	0.47041	40	0.3560544	2.854807	-999.25	-999.25
4334.5	-19.5833	89.5213	10.3302	10	0.7005	0.67	0.665	2.246	0.453425	40	0.3542044	2.874555	-999.25	-999.25
4335	-21.25	89.673	10.301	10	0.718	0.68	0.67	2.246	0.4318	40	0.3579305	2.884853	-999.25	-999.25
4335.5	-21.4067	90.3282	10.5043	10	0.7005	0.6898	0.6807	2.2525	0.410107	40	0.35357	2.882869	-999.25	-999.25
4336	-21.875	89.364	10.401	10	0.673	0.694	0.689	2.245	0.41394	40	0.3543848	2.873502	-999.25	-999.25
4336.5	-22.438	88.8388	10.3623	10	0.6792	0.6972	0.6945	2.2587	0.405443	40	0.3530015	2.890885	-999.25	-999.25
4337	-21.813	86.518	10.169	10	0.68	0.698	0.697	2.257	0.39111	40	0.3530739	2.888458	-999.25	-999.25
4337.5	-22.365	86.3357	10.069	10	0.6745	0.6978	0.699	2.2613	0.394958	40	0.3526167	2.893837	-999.25	-999.25
4338	-23.25	87.244	9.999	10	0.672	0.697	0.699	2.248	0.41165	40	0.3540497	2.877227	-999.25	-999.25
4338.5	-23.6775	90.2625	10.1103	10	0.6732	0.697	0.6982	2.2282	0.45236	40	0.3572157	2.855177	-999.25	-999.25
4339	-24.875	92.64	10.182	10	0.674	0.697	0.699	2.214	0.45251	40	0.3669428	2.859714	-999.25	-999.25
4339.5	-24.9375	89.1638	10.2895	10	0.6618	0.6972	0.7	2.198	0.436713	40	0.3685696	2.838909	-999.25	-999.25
4340	-24.625	88.458	10.182	10	0.661	0.698	0.7	2.183	0.42373	40	0.3726986	2.826443	-999.25	-999.25
4340.5	-24.75	85.8652	10.1563	10	0.6605	0.6993	0.7023	2.1745	0.432693	40	0.3767928	2.824146	-999.25	-999.25
4341	-24.125	85.011	10.103	10	0.663	0.701	0.704	2.172	0.44011	40	0.3767534	2.820025	-999.25	-999.25
4341.5	-24.3755	84.079	10.0827	10	0.67	0.7047	0.7073	2.1608	0.453585	40	0.3803791	2.812015	-999.25	-999.25
4342	-24.688	85.189	10.211	10	0.69	0.708	0.709	2.14	0.44806	40	0.3819708	2.782768	-999.25	-999.25
4342.5	-24.7505	86.9152	10.333	10	0.7027	0.714	0.7135	2.1412	0.446798	40	0.3818754	2.78445	-999.25	-999.25
4343	-25.063	88.886	10.313	10	0.696	0.719	0.716	2.157	0.42789	40	0.3781421	2.799745	-999.25	-999.25
4343.5	-24.1355	90.189	10.2237	10	0.6792	0.7235	0.7193	2.2085	0.42116	40	0.3646976	2.844838	-999.25	-999.25
4344	-24.188	89.749	10.262	10	0.68	0.726	0.721	2.236	0.41466	40	0.3585998	2.871125	-999.25	-999.25
4344.5	-24.2088	90.4757	10.286	10	0.675	0.7293	0.7233	2.2515	0.43032	40	0.3500093	2.871564	-999.25	-999.25
4345	-24.313	89.869	10.291	10	0.675	0.731	0.725	2.249	0.43307	40	0.3577505	2.889024	-999.25	-999.25
4345.5	-24.3542	87.2685	10.266	10	0.681	0.7332	0.7262	2.2555	0.402762	40	0.3535604	2.887483	-999.25	-999.25
4346	-22.375	82.526	10.216	10	0.706	0.734	0.727	2.258	0.37647	40	0.3387728	2.851289	-999.25	-999.25
4346.5	-21.9483	84.8382	10.1517	10	0.7193	0.7335	0.7237	2.2452	0.36145	40	0.3224019	2.790087	-999.25	-999.25
4347	-20.75	86.399	10.14	10	0.746	0.731	0.722	2.236	0.37975	40	0.3493005	2.845814	-999.25	-999.25
4347.5	-20.313	87.3477	10.1548	10	0.7155	0.7252	0.7217	2.2283	0.413463	40	0.3595001	2.861593	-999.25	-999.25
4348	-21.563	86.036	10.149	10	0.713	0.721	0.72	2.22	0.42238	40	0.364009	2.861031	-999.25	-999.25
4348.5	-20.9275	83.9713	10.1673	10	0.748	0.7153	0.7167	2.2225	0.40939	40	0.3631114	2.862475	-999.25	-999.25
4349	-20.875	85.788	10.179	10	0.758	0.712	0.715	2.23	0.39504	40	0.3567477	2.856698	-999.25	-999.25
4349.5	-21.2505	82.9335	10.259	10	0.7115	0.7073	0.7097	2.2367	0.409648	40	0.35548	2.863638	-999.25	-999.25
4350	-20.313	85.011	10.149	10	0.664	0.704	0.708	2.235	0.42749	40	0.3584969	2.869282	-999.25	-999.25
4350.5	-21.0838	85.7358	10.0272	10	0.661	0.702	0.7087	2.2278	0.440703	40	0.3596951	2.861348	-999.25	-999.25
4351	-21.188	87.855	10.028	10	0.641	0.702	0.707	2.227	0.42682	40	0.3590005	2.858192	-999.25	-999.25
4351.5	-21.3542	91.1958	10.0727	10	0.6393	0.7043	0.705	2.2343	0.413188	40	0.3587589	2.868913	-999.25	-999.25
4352	-21.25	91.55	10.161	10	0.661	0.706	0.705	2.251	0.40848	40	0.3537625	2.881079	-999.25	-999.25
4352.5	-21.0422	93.476	10.1888	10	0.6675	0.707	0.7028	2.2585	0.446483	40	0.3531329	2.89094	-999.25	-999.25
4353	-20.313	90.081	10.248	10	0.665	0.707	0.702	2.261	0.4567	40	0.3525935	2.893309	-999.25	-999.25
4353.5	-21.7605	90.0705	10.2358	10	0.6513	0.7057	0.7048	2.2622	0.425647	40	0.3495867	2.886864	-999.25	-999.25
4354	-21.813	89.413	10.36	10	0.648	0.704	0.709	2.263	0.40763	40	0.3522287	2.895387	-999.25	-999.25
4354.5	-21.7192	90.8432	10.4017	10	0.6452	0.7047	0.7138	2.2628	0.39479	40	0.352347	2.895406	-999.25	-999.25
4355	-21.25	90.339	10.385	10	0.621	0.708	0.718	2.262	0.42154	40	0.3494452	2.886168	-999.25	-999.25
4355.5	-21.5938	87.6858	10.2723	10	0.6188	0.7182	0.7247	2.241	0.422527	40	0.3581413	2.87765	-999.25	-999.25
4356	-23.313	85.365	10.219	10	0.628	0.729	0.728	2.201	0.45196	40	0.3686454	2.843869	-999.25	-999.25
4356.5	-25.5838	78.7345	10.2363	10	0.8307	0.744	0.7288	2.152	0.403823	40	0.3812728	2.800265	-999.25	-999.25
4357	-29.438	73.192	10.288	10	0.989	0.749	0.728	2.137	0.37289	40	0.364315	2.731311	-999.25	-999.25
4357.5	-28.3442	70.3783	10.3143	10	0.8792	0.743	0.7268	2.1925	0.346317	40	0.3355602	2.744242	-999.25	-999.25
4358	-27.875	74.475	10.431	10	0.73	0.733	0.726	2.24	0.38105	40	0.349494	2.852482	-999.25	-999.25
4358.5	-22.1667	83.8747	10.456	10	0.6163	0.7162	0.724	2.2777	0.398448	40	0.3419695	2.889735	-999.25	-999.25
4359	-18.625	89.828	10.501	10	0.633	0.707	0.719	2.271	0.40169	40	0.3505407	2.903038	-999.25	-999.25
4359.5	-18.5625	88.1168	10.6403	10	0.634	0.6993	0.7073	2.2665	0.376768	40	0.3387976	2.86421	-999.25	-999.25
4360	-18.875	85.616	10.682	10	0.629	0.696	0.699	2.269	0.38361	40	0.3410862	2.874132	-999.25	-999.25
4360.5	-19.8755	86.0807	10.5353	10	0.6355	0.6925	0.6913	2.2752	0.396348	40	0.3426444	2.887769	-999.25	-999.25
4361	-20.813	85.979	10.512	10	0.643	0.69	0.688	2.266	0.42479	40	0.3493837	2.892147	-999.25	-999.25
4361.5	-22.25	82.5565	10.5272	10	0.685	0.6863	0.6848	2.231	0.412237	40	0.3591674	2.864891	-999.25	-999.25
4362	-24.125	76.944	10.543	10	0.695	0.683	0.684	2.211	0.40817	40	0.3672332	2.855781	-999.25	-999.25
4362.5	-23.1358	75.4712	10.6695	10	0.7153	0.68	0.6838	2.2208	0.382162	40	0.3552058	2.838229	-999.25	-999.25
4363	-24.75	78.397	10.742	10	0.697	0.68	0.683	2.24	0.38787	40	0.3550125	2.867476	-999.25	-999.25
4363.5	-19.563	83.5797	10.5705	10	0.6418	0.684	0.6832	2.2545	0.37206	40	0.3288525	2.820188	-999.25	-999.25
4364	-18.313	84.993	10.588	10	0.651	0.689	0.684	2.252	0.38036	40	0.3406494	2.847174	-999.25	-999.25
4364.5	-18.6458	79.8783	10.6277	10	0.6637	0.697	0.6847	2.2495	0.395087	40	0.3539606	2.879303	-999.25	-999.25
4365	-18.125	78.525	10.611	10	0.707	0.702	0.683	2.262	0.40137	40	0.352622	2.894933	-999.25	-999.25
4365.5	-19.073	75.1743	10.6382	10	0.718	0.6995	0.677	2.2703	0.386983	40	0.3419676	2.878484	-999.25	-999.25
4366	-19.438	75.376	10.669	10	0.713	0.692	0.672	2.267	0.38145	40	0.3405009	2.869525	-999.25	-999.25
4366.5	-18.4167	75.3837	10.5493	10	0.6625	0.6755	0.6627	2.2513	0.408635	40	0.3537287	2.88145	-999.25	-999.25
4367	-19.875	76.897	10.521	10	0.62	0.663	0.656	2.253	0.41896	40	0.3499426	2.873689	-999.25	-999.25
4367.5	-18.9692	83.8998	10.4673	10	0.6043	0.6468	0.644	2.2615	0.441293	40	0.3524429	2.893664	-999.25	-999.25
4368	-17.875	86.524	10.404	10	0.611	0.636	0.634	2.249	0.42686	40	0.3577627	2.889058	-999.25	-999.25
4368.5	-19.0838	91.804	10.4367	10	0.6048	0.6223	0.6208	2.2388	0.42764	40	0.358271	2.874581	-999.25	-999.25
4369	-17.938	93.679	10.505	10	0.584	0.614	0.61	2.228	0.40669	40	0.3571607	2.854715	-999.25	-999.25
4369.5	-19.0838	90.7423	10.4885	10	0.5745	0.6038	0.6002	2.2345	0.4219	40	0.3585635	2.868686	-999.25	-999.25
4370	-20.438	89.379	10.496	10	0.557	0.598	0.596	2.232	0.4299	40	0.3588404	2.865551	-999.25	-999.25
4370.5	-20.5422	82.3157	10.5455	10	0.5562	0.5913	0.589	2.2358	0.43873	40	0.3556122	2.862603	-999.25	-999.25
4371	-21.063	83.729	10.523	10	0.577	0.588	0.584	2.235	0.43998	40	0.3557475	2.861732	-999.25	-999.25
4371.5	-19.7917	82.9227	10.5568	10	0.591	0.5835	0.5803	2.2282	0.419908	40	0.3591633	2.860511	-999.25	-999.25
4372	-20	85.551	10.536	10	0.571	0.581	0.577	2.224	0.4302	40	0.3634956	2.865895	-999.25	-999.25
4372.5	-18.9897	83.1288	10.5137	10	0.5397	0.579	0.5773	2.2183	0.432743	40	0.3638662	2.857964	-999.25	-999.25
4373	-18.313	81.918	10.547	10	0.538	0.579	0.579	2.22	0.44486	40	0.3656448	2.865572	-999.25	-999.25
4373.5	-18.8338	84.141	10.6695	10	0.5512	0.5818	0.5825	2.2198	0.424735	40	0.3642054	2.861261	-999.25	-999.25
4374	-18.938	87.976	10.707	10	0.547	0.586	0.585	2.219	0.42431	40	0.3642229	2.860051	-999.25	-999.25
4374.5	-19.2088	88.5612	10.5803	10	0.563	0.5933	0.5905	2.2238	0.422667	40	0.3637528	2.866295	-999.25	-999.25
4375	-19.313	89.067	10.507	10	0.573	0.6	0.593	2.223	0.43315	40	0.3633776	2.863997	-999.25	-999.25
4375.5	-19.7088	87.4318	10.4962	10	0.596	0.608	0.5988	2.2318	0.437983	40	0.3590592	2.865842	-999.25	-999.25
4376	-19.813	89.551	10.547	10	0.611	0.613	0.603	2.231	0.42405	40	0.358654	2.863479	-999.25	-999.25
4376.5	-19.5833	89.4202	10.5978	10	0.6047	0.617	0.605	2.2252	0.429013	40	0.3593292	2.856284	-999.25	-999.25
4377	-19.375	89.671	10.542	10	0.613	0.617	0.605	2.226	0.41983	40	0.3593587	2.857614	-999.25	-999.25
4377.5	-20.1147	90.2155	10.5327	10	0.5892	0.613	0.6025	2.2237	0.440863	40	0.362891	2.863748	-999.25	-999.25
4378	-20.688	89.913	10.586	10	0.59	0.608	0.6	2.227	0.44248	40	0.357351	2.853679	-999.25	-999.25
4378.5	-21.4063	90.7778	10.516	10	0.5792	0.6012	0.5967	2.2205	0.442618	40	0.3655607	2.866127	-999.25	-999.25
4379	-22.813	93.882	10.491	10	0.605	0.597	0.595	2.218	0.44006	40	0.3660742	2.863613	-999.25	-999.25
4379.5	-21.698	93.765	10.539	10	0.5863	0.5917	0.5937	2.2192	0.431668	40	0.3638278	2.859272	-999.25	-999.25
4380	-21.438	91.495	10.669	10	0.578	0.59	0.592	2.22	0.43386	40	0.363656	2.860054	-999.25	-999.25
4380.5	-21.4797	91.5478	10.649	10	0.5685	0.5902	0.5925	2.2217	0.448252	40	0.3652152	2.867055	-999.25	-999.25
4381	-21.688	93.487	10.724	10	0.576	0.591	0.59	2.22	0.45111	40	0.3656399	2.865559	-999.25	-999.25
4381.5	-22.49	98.5238	10.726	10	0.584	0.593	0.5888	2.2123	0.45975	40	0.3669953	2.857175	-999.25	-999.25
4382	-20.875	98.883	10.551	10	0.579	0.593	0.588	2.214	0.4697	40	0.3668137	2.859356	-999.25	-999.25
4382.5	-21.5938	97.3023	10.5247	10	0.5812	0.5913	0.5855	2.2152	0.452332	40	0.3667082	2.860957	-999.25	-999.25
4383	-21.438	97.274	10.533	10	0.557	0.588	0.583	2.211	0.44484	40	0.3673667	2.856151	-999.25	-999.25
4383.5	-20.7192	93.1703	10.514	10	0.5413	0.582	0.5795	2.2018	0.417635	40	0.3650467	2.835246	-999.25	-999.25
4384	-20.875	97.812	10.404	10	0.543	0.577	0.577	2.201	0.42896	40	0.3650519	2.834	-999.25	-999.25
4384.5	-19.948	96.8978	10.3997	10	0.548	0.5715	0.5735	2.2032	0.439278	40	0.3680834	2.8458	-999.25	-999.25
4385	-20.938	101.237	10.528	10	0.553	0.569	0.571	2.204	0.43922	40	0.3679973	2.846828	-999.25	-999.25
4385.5	-20.5213	97.4025	10.528	10	0.5495	0.5682	0.5698	2.2165	0.457295	40	0.3663515	2.862018	-999.25	-999.25
4386	-20.313	98.21	10.503	10	0.552	0.569	0.569	2.224	0.45117	40	0.3645988	2.868961	-999.25	-999.25
4386.5	-20.8338	94.305	10.5363	10	0.5518	0.5702	0.5678	2.2288	0.44564	40	0.3570367	2.855621	-999.25	-999.25
4387	-20.313	93.55	10.533	10	0.561	0.571	0.567	2.233	0.44159	40	0.356102	2.859595	-999.25	-999.25
4387.5	-20.5317	93.3685	10.5343	10	0.5538	0.571	0.567	2.222	0.448833	40	0.3651349	2.867305	-999.25	-999.25
4388	-20.375	94.276	10.551	10	0.558	0.571	0.567	2.212	0.44655	40	0.3672791	2.857489	-999.25	-999.25
4388.5	-19.9692	91.6105	10.5418	10	0.5492	0.5688	0.5672	2.205	0.438173	40	0.3678618	2.848036	-999.25	-999.25
4389	-20.125	91.308	10.541	10	0.545	0.568	0.568	2.2	0.43939	40	0.368409	2.841633	-999.25	-999.25
4389.5	-19.4588	91.53	10.5483	10	0.5368	0.5693	0.5703	2.197	0.458058	40	0.3687291	2.837764	-999.25	-999.25
4390	-19.563	95.97	10.535	10	0.546	0.571	0.572	2.202	0.4434	40	0.3683397	2.844608	-999.25	-999.25
4390.5	-19.6458	94.9255	10.531	10	0.5785	0.5747	0.5758	2.2005	0.440873	40	0.3683929	2.842381	-999.25	-999.25
4391	-19.125	95.153	10.556	10	0.576	0.578	0.58	2.198	0.44539	40	0.3686937	2.839251	-999.25	-999.25
4391.5	-19.1567	90.3905	10.6055	10	0.5592	0.5852	0.5897	2.1978	0.479805	40	0.3684094	2.838151	-999.25	-999.25
4392	-19	89.583	10.543	10	0.545	0.591	0.598	2.202	0.49418	40	0.368091	2.843922	-999.25	-999.25
4392.5	-18.7713	93.4875	10.5128	10	0.5692	0.603	0.6062	2.208	0.482348	40	0.3676245	2.852124	-999.25	-999.25
4393	-19.188	96.515	10.507	10	0.595	0.613	0.612	2.213	0.47654	40	0.3670958	2.85856	-999.25	-999.25
4393.5	-18.8958	97.9675	10.551	10	0.6173	0.6257	0.6213	2.2197	0.466148	40	0.3659844	2.866045	-999.25	-999.25
4394	-19.625	94.94	10.501	10	0.634	0.634	0.628	2.223	0.46419	40	0.3653902	2.869591	-999.25	-999.25
4394.5	-19.948	92.9037	10.5148	10	0.6237	0.643	0.636	2.2167	0.459998	40	0.3662982	2.862185	-999.25	-999.25
4395	-19.063	93.307	10.524	10	0.617	0.648	0.641	2.215	0.45229	40	0.3667496	2.860757	-999.25	-999.25
4395.5	-19.74	94.6085	10.5467	10	0.6155	0.6525	0.6453	2.2253	0.438245	40	0.360004	2.858292	-999.25	-999.25
4396	-18.75	95.061	10.575	10	0.643	0.655	0.647	2.232	0.41627	40	0.3589915	2.865967	-999.25	-999.25
4396.5	-19.5938	93.829	10.634	10	0.6368	0.6548	0.647	2.228	0.405748	40	0.357193	2.854804	-999.25	-999.25
4397	-20.063	92.214	10.574	10	0.636	0.654	0.647	2.228	0.40664	40	0.3571625	2.85472	-999.25	-999.25
4397.5	-20.1667	92.82	10.6042	10	0.6223	0.6505	0.6465	2.2297	0.40496	40	0.3568159	2.856418	-999.25	-999.25
4398	-20.375	92.82	10.63	10	0.629	0.648	0.644	2.233	0.41186	40	0.3588968	2.867266	-999.25	-999.25
4398.5	-20.4063	92.7978	10.693	10	0.6395	0.6442	0.639	2.2437	0.423347	40	0.3579738	2.881392	-999.25	-999.25
4399	-19.938	89.662	10.698	10	0.647	0.64	0.634	2.252	0.42813	40	0.3500057	2.872323	-999.25	-999.25
4399.5	-20.865	92.5183	10.7022	10	0.6508	0.6325	0.6247	2.2513	0.414502	40	0.3536501	2.881233	-999.25	-999.25
4400	-21.125	91.545	10.623	10	0.63	0.625	0.618	2.243	0.41396	40	0.3579487	2.880232	-999.25	-999.25
4400.5	-20.8338	96.1483	10.6497	10	0.5817	0.6122	0.61	2.2382	0.431748	40	0.3584222	2.874064	-999.25	-999.25
4401	-20.938	92.75	10.648	10	0.55	0.603	0.605	2.234	0.42989	40	0.3586861	2.868245	-999.25	-999.25
4401.5	-20.2292	93.2603	10.6243	10	0.5468	0.5928	0.5965	2.225	0.430877	40	0.3595064	2.856458	-999.25	-999.25
4402	-20.75	91.792	10.576	10	0.551	0.587	0.589	2.22	0.43956	40	0.3635386	2.85973	-999.25	-999.25
4402.5	-20.1563	94.4375	10.508	10	0.5507	0.5812	0.5798	2.2127	0.49156	40	0.3674762	2.859143	-999.25	-999.25
4403	-20.313	95.245	10.533	10	0.549	0.577	0.574	2.211	0.49981	40	0.3676927	2.857057	-999.25	-999.25
4403.5	-20.375	96.9095	10.5795	10	0.5538	0.5702	0.5682	2.2052	0.479793	40	0.367815	2.848223	-999.25	-999.25
4404	-19.125	97.362	10.592	10	0.548	0.566	0.564	2.196	0.45796	40	0.3688197	2.836429	-999.25	-999.25
4404.5	-19.9275	99.7898	10.5787	10	0.5417	0.558	0.5573	2.1875	0.460155	40	0.3697574	2.825526	-999.25	-999.25
4405	-19.25	98.734	10.577	10	0.53	0.553	0.554	2.185	0.49058	40	0.369073	2.819692	-999.25	-999.25
4405.5	-19.3855	99.9687	10.5873	10	0.5198	0.5473	0.5493	2.1847	0.489633	40	0.3691164	2.819335	-999.25	-999.25
4406	-19.438	101.907	10.599	10	0.514	0.544	0.546	2.188	0.50915	40	0.3686004	2.823156	-999.25	-999.25
4406.5	-18.2917	104.6483	10.5197	10	0.5203	0.5408	0.5428	2.1917	0.495678	40	0.3686152	2.829056	-999.25	-999.25
4407	-19.125	105.96	10.503	10	0.517	0.54	0.542	2.195	0.50297	40	0.3683937	2.833675	-999.25	-999.25
4407.5	-17.8025	103.4087	10.5123	10	0.512	0.539	0.541	2.2048	0.466008	40	0.3678201	2.847604	-999.25	-999.25
4408	-18.375	103.972	10.514	10	0.527	0.539	0.541	2.214	0.4546	40	0.3668806	2.859542	-999.25	-999.25
4408.5	-18.9275	101.4895	10.504	10	0.5317	0.5402	0.5412	2.204	0.474813	40	0.3678912	2.846535	-999.25	-999.25
4409	-18.25	101.187	10.569	10	0.54	0.541	0.542	2.194	0.49928	40	0.3684655	2.832289	-999.25	-999.25
4409.5	-19.1147	102.0752	10.5658	10	0.5112	0.5432	0.5453	2.1798	0.523875	40	0.368662	2.810336	-999.25	-999.25
4410	-18.438	103.236	10.57	10	0.517	0.544	0.547	2.174	0.5118	40	0.380218	2.832867	-999.25	-999.25
4410.5	-18.9167	101.1292	10.5885	10	0.5395	0.5463	0.5472	2.174	0.481865	40	0.3793867	2.830546	-999.25	-999.25
4411	-19.125	100.885	10.591	10	0.537	0.548	0.548	2.179	0.47439	40	0.3701893	2.813213	-999.25	-999.25
4411.5	-18.8442	99.6333	10.4998	10	0.5338	0.5505	0.5513	2.175	0.497657	40	0.379895	2.833577	-999.25	-999.25
4412	-19	100.945	10.554	10	0.533	0.553	0.553	2.17	0.50684	40	0.3802524	2.826509	-999.25	-999.25
4412.5	-19.198	97.696	10.466	10	0.5438	0.5565	0.5553	2.1742	0.477348	40	0.3791539	2.83022	-999.25	-999.25
4413	-19.563	97.546	10.491	10	0.538	0.559	0.557	2.18	0.44694	40	0.3710063	2.817028	-999.25	-999.25
4413.5	-20.073	98.2323	10.5588	10	0.5502	0.562	0.5567	2.176	0.45488	40	0.371835	2.812926	-999.25	-999.25
4414	-20.438	96.819	10.633	10	0.556	0.562	0.555	2.171	0.45658	40	0.3785937	2.82351	-999.25	-999.25
4414.5	-20.2397	99.3	10.5277	10	0.5635	0.5578	0.5488	2.1648	0.46041	40	0.3795958	2.8163	-999.25	-999.25
4415	-20.813	99.3	10.501	10	0.561	0.552	0.543	2.169	0.44791	40	0.3789822	2.821368	-999.25	-999.25
4415.5	-20.9692	103.8907	10.5033	10	0.5372	0.54	0.5347	2.1682	0.488427	40	0.3799451	2.822751	-999.25	-999.25
4416	-21.75	105.909	10.54	10	0.503	0.53	0.528	2.169	0.52321	40	0.3804674	2.825494	-999.25	-999.25
4416.5	-22.0833	110.8962	10.2893	10	0.4732	0.5173	0.5198	2.1568	0.529578	40	0.3807381	2.806548	-999.25	-999.25
4417	-21.875	116.457	10.131	10	0.474	0.509	0.514	2.151	0.51442	40	0.3808453	2.797476	-999.25	-999.25
4417.5	-23.0733	119.727	10.11	10	0.4733	0.5012	0.5048	2.145	0.483792	40	0.3812247	2.78882	-999.25	-999.25
4418	-22.5	120.332	10.11	10	0.465	0.497	0.499	2.145	0.4776	40	0.3813075	2.789046	-999.25	-999.25
4418.5	-23.3547	117.926	10.0997	10	0.456	0.4937	0.4947	2.1462	0.48503	40	0.3811403	2.790529	-999.25	-999.25
4419	-23.563	116.211	10.103	10	0.456	0.492	0.493	2.152	0.49458	40	0.3808055	2.798981	-999.25	-999.25
4419.5	-23.323	117.8302	10.0862	10	0.4538	0.491	0.4922	2.1547	0.513957	40	0.3807474	2.803182	-999.25	-999.25
4420	-24.313	117.056	10.092	10	0.453	0.491	0.493	2.153	0.51474	40	0.3807934	2.800563	-999.25	-999.25
4420.5	-24.9588	119.9088	10.0915	10	0.4552	0.4927	0.4953	2.154	0.489497	40	0.380699	2.801919	-999.25	-999.25
4421	-26.313	119.843	10.069	10	0.461	0.496	0.497	2.154	0.48448	40	0.3806811	2.80187	-999.25	-999.25
4421.5	-26.8547	123.5487	9.971	10	0.4767	0.501	0.5018	2.1615	0.485872	40	0.3802552	2.812802	-999.25	-999.25
4422	-27.063	122.877	9.921	10	0.485	0.506	0.506	2.169	0.47958	40	0.3796234	2.823147	-999.25	-999.25
4422.5	-27.3963	121.0418	9.8565	10	0.4902	0.513	0.5132	2.1797	0.451358	40	0.3710783	2.816748	-999.25	-999.25
4423	-27.188	118.751	9.859	10	0.496	0.518	0.519	2.183	0.44325	40	0.3704258	2.82021	-999.25	-999.25
4423.5	-27.5417	117.83	9.876	10	0.5055	0.5263	0.5273	2.1795	0.47508	40	0.3701034	2.813773	-999.25	-999.25
4424	-27.75	118.675	9.886	10	0.513	0.533	0.534	2.177	0.50308	40	0.3691069	2.807104	-999.25	-999.25
4424.5	-27.6355	120.0203	9.8957	10	0.5207	0.5435	0.5433	2.183	0.487243	40	0.3692924	2.817119	-999.25	-999.25
4425	-27.688	121.297	9.909	10	0.539	0.551	0.55	2.203	0.44511	40	0.3683397	2.846192	-999.25	-999.25
4425.5	-26.448	119.7975	9.8962	10	0.5583	0.5603	0.5573	2.2222	0.440293	40	0.3631706	2.862167	-999.25	-999.25
4426	-25.563	120.775	9.887	10	0.555	0.567	0.564	2.223	0.43301	40	0.3633865	2.864022	-999.25	-999.25
4426.5	-25.0525	122.5648	9.8625	10	0.5387	0.5742	0.5733	2.206	0.47043	40	0.3676822	2.84912	-999.25	-999.25
4427	-23.125	121.009	9.865	10	0.527	0.58	0.58	2.201	0.45658	40	0.3684243	2.843259	-999.25	-999.25
4427.5	-23.4688	113.4183	9.8685	10	0.5518	0.588	0.5855	2.2087	0.479803	40	0.367532	2.852974	-999.25	-999.25
